pc,bank/page,opcode,mnemonic,access_type,effective_address,address_class,subsystem,minimal_os_required,risk,width,bitmask,value_source,x_base/y_base,routine_label,interrupt_context,callers,engine_state_seen,notes,confidence
0x9AF6,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L50C4,R,0x50C4,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE|IDLE_IAC,56.4% FLOW MAX IDLE INTEGRAL FOR A/C ON,high
0x9AF9,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"CMPA 4,Y",R,0x48FE,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9AFE,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L003B,#$10,L9B16",R,0x003B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9B02,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0050,#$10,L9B16",R,0x0050,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9B06,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BCLR L0009,#$04",RMW,0x0009,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x04,clear 0x04,,L99C5,mainline/unknown,0x9749,EST|IDLE_IAC,"CLR b2, R/S REQUESTED IF BIT CLEAR",high
0x9B09,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0002,R,0x0002,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,MAJOR LOOP COUNTER,high
0x9B0B,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L50C6,R,0x50C6,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9B10,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,DEC L0007,RMW,0x0007,DIRECT_RAM,IDLE_IAC,YES,HIGH,8,,DEC,,L99C5,mainline/unknown,0x9749,IAC|IDLE_IAC,IAC MOTOR POSIT,high
0x9B13,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,JMP L9C06,EXEC,0x9C06,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9B16,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDD L088B,R,0x088B,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9B1F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDAA 2,X",R,"2,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,X=unknown,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_unresolved,low_unresolved
0x9B21,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$01,L9B27",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,bit test 0x01,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"BR IF NOT b0, A/C ON",high
0x9B25,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDAA $0005,X",R,"$0005,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,X=unknown,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_unresolved,low_unresolved
0x9B27,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"CMPA $0004,Y",R,0x48FE,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9B2C,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDD 6,X",R,"6,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,X=unknown,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_unresolved,low_unresolved
0x9B2E,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"CPD 8,X",R,"8,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,CPD,X=unknown,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_unresolved,low_unresolved
0x9B33,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"ADDD 0,Y",R,0x48FA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,ADDD,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9B3B,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"STD $0002,Y",W,0x48FC,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D=0xFFFF,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9B40,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDD $0004,Y",R,0x48FE,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9B43,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"ADDD 0,Y",R,0x48FA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,ADDD,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9B4B,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,JMP L9BDA,EXEC,0x9BDA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9B4E,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L087B,R,0x087B,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9B53,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"SUBA 0,Y",R,0x48FA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,SUBA,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9B5B,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L087B,R,0x087B,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9B61,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STAA L087B,W,0x087B,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9B66,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L086B,R,0x086B,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9B6B,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"SUBA 0,Y",R,0x48FA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,SUBA,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9B73,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L086B,R,0x086B,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9B79,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STAA L086B,W,0x086B,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9B7C,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,JMP L9C06,EXEC,0x9C06,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9B7F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDD $0004,Y",R,0x48FE,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9B82,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"SUBD 0,Y",R,0x48FA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,SUBD,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9B8A,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0016,#$10,L9BB1",R,0x0016,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"BR IF b4, ERR",high
0x9B8F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDX 2,Y",R,0x48FC,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9B96,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDAB 5,X",R,"5,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,X=unknown,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_unresolved,low_unresolved
0x9B98,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0036,#$01,L9B9E",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,bit test 0x01,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"BR IF NOT b0, A/C ON",high
0x9B9C,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDAB 2,X",R,"2,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,X=unknown,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_unresolved,low_unresolved
0x9BA2,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDD 2,Y",R,0x48FC,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9BA5,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"SUBD 0,Y",R,0x48FA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,SUBD,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9BAC,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"STD 2,Y",W,0x48FC,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9BB7,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0009,#$40,L9BDA",R,0x0009,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x40,bit test 0x40,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"BR IF b6, 1st PASS OF ERR 36 HAS FAILED",high
0x9BBC,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0858,R,0x0858,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,RPM ERROR/12.5,high
0x9BBF,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L50C5,R,0x50C5,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9BC4,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L003B,#$10,L9BD9",R,0x003B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9BC8,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0050,#$10,L9BD9",R,0x0050,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9BCC,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BCLR L0009,#$04",RMW,0x0009,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x04,clear 0x04,,L99C5,mainline/unknown,0x9749,EST|IDLE_IAC,"CLR b2, R/S REQUESTED IF BIT CLEAR",high
0x9BCF,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0002,R,0x0002,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,MAJOR LOOP COUNTER,high
0x9BD1,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L50C6,R,0x50C6,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9BD6,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,INC L0007,RMW,0x0007,DIRECT_RAM,IDLE_IAC,YES,HIGH,8,,INC,,L99C5,mainline/unknown,0x9749,IAC|IDLE_IAC,IAC MOTOR POSIT,high
0x9BDA,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0016,#$10,L9BF9",R,0x0016,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,L9BDA,mainline/unknown,0x9A9C;0x9B4B,IDLE_IAC,"BR IF NOT b4, ERR..",high
0x9BDF,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L4EB2,R,0x4EB2,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L9BDA,mainline/unknown,0x9A9C;0x9B4B,IDLE|IDLE_IAC,14.8%FLOW OF IDLE CELL IN DRV AFTER NON VOL MEM FAIL,high
0x9BE2,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0036,#$02,L9BE9",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,bit test 0x02,,L9BDA,mainline/unknown,0x9A9C;0x9B4B,IDLE_IAC,"BR IF b1, DRIVE",high
0x9BE6,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L4EB1,R,0x4EB1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L9BDA,mainline/unknown,0x9A9C;0x9B4B,IDLE|IDLE_IAC,8.2% FLOW OF IDLE CELL IN PK AFTER,high
0x9BE9,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$01,L9BF0",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,bit test 0x01,,L9BDA,mainline/unknown,0x9A9C;0x9B4B,IDLE_IAC,"BR IF NOT b0, A/C ON",high
0x9BED,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,ADDB L4EB3,R,0x4EB3,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,ADDB,,L9BDA,mainline/unknown,0x9A9C;0x9B4B,IDLE_IAC,,high
0x9BF9,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"STD 4,Y",W,0x48FE,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,Y=0x48FA,L9BDA,mainline/unknown,0x9A9C;0x9B4B,IDLE_IAC,indexed_resolved,high
0x9BFC,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$01,L9C04",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,bit test 0x01,,L9BDA,mainline/unknown,0x9A9C;0x9B4B,IDLE_IAC,"BR IF NOT b0, A/C ON",high
0x9C00,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"STD 3,X",W,"3,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,X=unknown,L9BDA,mainline/unknown,0x9A9C;0x9B4B,IDLE_IAC,indexed_unresolved,low_unresolved
0x9C04,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"STD 0,X",W,"0,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,X=unknown,L9BDA,mainline/unknown,0x9A9C;0x9B4B,IDLE_IAC,indexed_unresolved,low_unresolved
0x9C06,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDD 2,Y",R,0x48FC,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,Y=0x48FA,L9C06,mainline/unknown,0x9A5B;0x9B13;0x9B7C,IDLE_IAC,indexed_resolved,high
0x9C09,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"STD 6,X",W,"6,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,X=unknown,L9C06,mainline/unknown,0x9A5B;0x9B13;0x9B7C,IDLE_IAC,indexed_unresolved,low_unresolved
0x9C0B,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STD L0871,W,0x0871,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L9C06,mainline/unknown,0x9A5B;0x9B13;0x9B7C,IDLE_IAC,,high
0x9C0E,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDD 8,X",R,"8,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,X=unknown,L9C06,mainline/unknown,0x9A5B;0x9B13;0x9B7C,IDLE_IAC,indexed_unresolved,low_unresolved
0x9C10,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STD L0873,W,0x0873,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L9C06,mainline/unknown,0x9A5B;0x9B13;0x9B7C,IDLE_IAC,,high
0x9C13,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDD 4,Y",R,0x48FE,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,Y=0x48FA,L9C06,mainline/unknown,0x9A5B;0x9B13;0x9B7C,IDLE_IAC,indexed_resolved,high
0x9C16,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STD L0862,W,0x0862,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L9C06,mainline/unknown,0x9A5B;0x9B13;0x9B7C,IDLE_IAC,,high
0x9C20,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0036,#$02,L9C30",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,bit test 0x02,,L9C20,mainline/unknown,0x974C,IDLE_IAC,"BR IF b1, DRIVE",high
0x9C27,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$80,L9C70",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,L9C20,mainline/unknown,0x974C,IDLE|IDLE_IAC,"BR IF NOT b7, IDLE RPM TOO HIGH",high
0x9C31,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$01,L9C37",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,bit test 0x01,,L9C20,mainline/unknown,0x974C,IDLE_IAC,"BR IF NOT b0, A/C ON",high
0x9C37,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$08,L9C3D",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x08,bit test 0x08,,L9C20,mainline/unknown,0x974C,IDLE_IAC,,high
0x9C3D,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$80,L9C43",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,L9C20,mainline/unknown,0x974C,IDLE|IDLE_IAC,"BR IF NOT b7, IDLE RPM TOO HIGH",high
0x9C47,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDX 0,X",R,"0,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,X=unknown,L9C20,mainline/unknown,0x974C,IDLE_IAC,GET TABLE ADDRESS | indexed_unresolved,low_unresolved
0x9C49,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$80,L9C70",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,L9C20,mainline/unknown,0x974C,IDLE|IDLE_IAC,"BR IF NOT b7, IDLE RPM TOO HIGH",high
0x9C4D,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0284,R,0x0284,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L9C20,mainline/unknown,0x974C,IDLE_IAC,MPH/1,high
0x9C50,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L4FC9,R,0x4FC9,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L9C20,mainline/unknown,0x974C,IDLE_IAC,255 MPH,high
0x9C55,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BSET L0037,#$40",RMW,0x0037,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x40,set 0x40,,L9C20,mainline/unknown,0x974C,IDLE_IAC,"SET b6, PRORP LIMITING ATHORITY BEING EXERCISED",high
0x9C5A,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L4FCA,R,0x4FCA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L9C20,mainline/unknown,0x974C,IDLE_IAC,100 MPH,high
0x9C5F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BCLR L0037,#$40",RMW,0x0037,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x40,clear 0x40,,L9C20,mainline/unknown,0x974C,IDLE_IAC,"CLR b6, PRORP LIMITING ATHORITY BEING EXERCISED",high
0x9C64,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0037,#$40,L9C70",R,0x0037,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x40,bit test 0x40,,L9C20,mainline/unknown,0x974C,IDLE_IAC,"BR IF NOT b6, PRORP LIMITING ATHORITY",high
0x9C68,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L4FCB,R,0x4FCB,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L9C20,mainline/unknown,0x974C,IDLE_IAC,0d,high
0x9C6B,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L0858,R,0x0858,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L9C20,mainline/unknown,0x974C,IDLE_IAC,,high
0x9C70,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0858,R,0x0858,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L9C20,mainline/unknown,0x974C,IDLE_IAC,,high
0x9C8F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,JSR LF4C1,EXEC,0xF4C1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L9C20,mainline/unknown,0x974C,IDLE_IAC,2d LK UP,high
0x9C92,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STAA L086D,W,0x086D,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L9C20,mainline/unknown,0x974C,IDLE_IAC,,high
0x9CA9,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L006C,R,0x006C,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L9C20,mainline/unknown,0x974C,IDLE_IAC,RPM RATIO,high
0x9CBC,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF4C1,EXEC,0xF4C1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L9C20,mainline/unknown,0x974C,IDLE_IAC,2d LK UP,high
0x9CBF,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDX L086E,R,0x086E,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L9C20,mainline/unknown,0x974C,IDLE_IAC,,high
0x9CC3,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L086E,R,0x086E,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L9C20,mainline/unknown,0x974C,IDLE_IAC,,high
0x9CC8,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0037,#$80,L9CD4",R,0x0037,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,L9C20,mainline/unknown,0x974C,IDLE_IAC,"BR IF b7, ADD DERIV TERM",high
0x9CCE,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0036,#$80,L9CDF",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,L9C20,mainline/unknown,0x974C,IDLE|IDLE_IAC,"BR IF NOT b7, IDLE RPM TOO HIGH",high
